Cubic_capacity;Number_of_cylinders;Number_of_valves;Max_power;Max_torque;Compression_rate;Kerb_weight;Gasoline;Diesel;Gasoline_Electric;Diesel_Electric;Direct;Indirect;Turbocharger;Biturbo;Compressor;Naturally_aspirated;Manual;Automatic;AWD;FWD;RWD;FCU;FCH;FCM
1870;4;16;130;300;16,6;1295;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,2;4,5;5,1
1198;4;16;115;190;10;1295;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;5,2;5,9
1997;4;16;140;195;10,2;1403;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;10,9;6,5;8,1
1461;4;8;110;260;15,3;1405;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,4;4,3;4,7
1461;4;8;110;260;15,3;1360;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,5;3,9;4,1
1598;4;16;130;320;15,4;1405;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,9;4,3
1198;4;16;115;190;10;1316;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7,5;5,4;6,1
1397;4;16;130;205;9,1;1316;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;7,7;5,6;6,4
1461;4;8;110;260;15,3;1370;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,4;4,3;4,7
1461;4;8;110;260;15,3;1349;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,5;3,9;4,1
1598;4;16;130;320;15,4;1406;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,9;4,3
1796;4;16;122;167;10,5;1350;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;9,2;5;7,7
1988;4;16;220;350;9,5;1440;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,9;5,7;7,9
1988;4;16;220;350;9,5;1415;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;9,8;4,8;6,7
1998;4;16;150;240;9,5;1430;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,5;6,2;8,1
1998;4;16;163;320;9,5;1430;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,9;5,7;7,9
1998;4;16;163;320;9,5;1390;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;9,8;4,8;6,7
1998;4;16;175;265;9,5;1430;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;11,8;6,6;8,5
1998;4;16;210;300;9,5;1455;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;11,8;6,6;8,5
2792;6;24;255;350;9,5;1530;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;16,9;7,2;10,8
2792;6;24;255;350;9,5;1505;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;15,4;7,1;10,2
2792;6;24;280;400;9,5;1530;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;17;7,2;10,8
1910;4;8;120;280;18;1465;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;4,4;5,4
1910;4;16;150;320;17,5;1495;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,4;5;6,6
1910;4;16;150;320;17,5;1470;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;4,6;5,7
1598;4;16;180;230;8,8;1595;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;10,7;6,1;7,8
1988;4;16;220;350;9,5;1740;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;14,8;7;9,9
2792;6;24;300;400;9,5;1845;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;16,2;7,3;10,6
1956;4;16;160;350;16,5;1650;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;9,3;5,3;6,8
1956;4;16;160;350;16,5;1625;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,9;4,3;5,3
1390;4;16;150;240;16,5;1642;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,4;6,6;7,6
1390;4;16;150;240;10;1623;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,2;6,1;7,2
1968;4;16;200;280;10,3;1690;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,5;6,6;8,4
1968;4;16;115;280;16,5;1672;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,8;4,5;5,5
1968;4;16;140;320;16,5;1703;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,9;5;5,7
1968;4;16;140;320;16,5;1791;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,4;5,2;6
1968;4;16;140;320;16,5;1674;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,8;4,8;5,5
1968;4;16;170;350;16,5;1703;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,7;5,4;5,9
1968;4;16;170;350;16,5;1694;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,3;5;5,8
1198;3;12;60;108;10,5;949;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,1;4,4;5,4
1198;3;12;70;112;10,5;949;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,1;4,4;5,4
1197;4;8;85;160;10;990;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6,5;4,4;5,1
1197;4;8;105;175;10;1015;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7;4,4;5,3
1197;4;8;105;175;10;1015;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7;4,4;5,3
1197;4;8;105;175;10;990;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6,5;4,4;5,1
1197;4;8;105;175;10;995;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6;4,5;5,1
1390;4;16;85;132;10,5;975;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8;4,7;5,9
1390;4;16;150;220;10;1142;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;8,1;5,3;6,3
1390;4;16;180;250;10;1147;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;8,3;5,3;6,4
1598;4;16;105;153;10,5;1020;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;8,1;5,1;6,2
1598;4;16;105;153;10,5;990;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,9;5,3;6,6
1199;3;12;75;180;16,5;1050;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,1;3;3,4
1422;3;6;80;195;19,5;1050;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,6;3,6;4,3
1422;3;6;80;195;19,5;1050;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,9;3;3,7
1598;4;16;90;210;16,5;1070;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,6;4,2
1598;4;16;105;250;16,5;1070;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,6;4,2
1968;4;16;143;320;16,5;1145;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,9;3,9;4,6
1197;4;8;105;175;10,5;1122;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;6;4,1;4,8
1197;4;8;105;175;10,5;1098;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;6,1;4,2;4,9
1395;4;16;122;200;10,5;1124;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;6,4;4,5;5,2
1395;4;16;140;250;10,5;1131;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;6,5;4,4;5,2
1798;4;16;180;250;9,6;1221;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;7,1;5;5,7
1798;4;16;180;250;9,6;1197;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;5,3;6
1598;4;16;105;250;16,2;1201;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;4,7;3,4;3,9
1598;4;16;105;250;16,2;1186;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,6;3,3;3,8
1968;4;16;150;320;16;1222;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,5;3,8;4,4
1968;4;16;150;320;16;1205;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5;3,6;4,1
1968;4;16;184;380;15,8;1245;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,2;3,8;4,2
999;3;12;60;92;10,5;832;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;5,3;3,9;4,4
999;3;12;60;92;10,5;840;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5;3,6;4,1
999;3;12;75;95;10,5;840;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;5,5;4;4,5
999;3;12;75;95;10,5;840;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,1;3,7;4,2
999;3;12;60;95;10,5;832;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;5,3;3,9;4,4
999;3;12;60;95;10,5;829;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,6;3,9;4,5
999;3;12;75;95;10,5;832;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,5;4;4,5
1198;3;6;60;108;10,3;1015;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,8;4,8;5,9
1198;3;12;70;112;10,5;1025;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,7;4,9;5,9
1197;4;8;85;160;10;1016;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6,6;4,3;5,1
1197;4;8;105;175;10;1064;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;7;4,4;5,3
1197;4;8;105;175;10;1030;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;6,8;4,5;5,3
1390;4;16;85;132;10,5;1035;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,6;5,3;6,5
1598;4;16;105;153;10,5;1090;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;10,2;6;7,5
1598;4;16;105;153;10,5;1045;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;9,1;5,6;6,9
1199;3;12;75;180;16,5;1089;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,8;3,3;3,8
1422;3;6;69;155;19,5;1100;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6;4,2;4,8
1422;3;6;80;195;19,5;1105;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6;4,1;4,8
1598;4;16;105;250;16,5;1119;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,1;3,6;4,2
1896;4;8;105;240;19,5;1145;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,5;4,1;5
1197;4;8;105;175;10;1190;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;7;5,2;5,9
1197;4;8;105;175;10;1165;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,1;4,9;5,7
1390;4;16;80;132;10,5;1155;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,5;5,1;6,4
1390;4;16;122;200;10;1230;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;8;5,3;6,3
1390;4;16;122;200;10;1240;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,8;5,3;6,6
1595;4;16;102;148;10,5;1210;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;10;5,8;7,4
1798;4;16;160;250;9,6;1270;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,1;5,4;6,6
1798;4;16;160;250;9,6;1250;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,5;5,5;6,9
1984;4;16;200;280;10,5;1355;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,4;6,2;7,7
1984;4;16;200;280;10,5;1335;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;10,2;5,9;7,5
1598;4;16;105;250;16,5;1275;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;5,6;4,2;4,7
1598;4;16;105;250;16,5;1265;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,7;3,9;4,5
1896;4;8;105;250;18,5;1305;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,8;5,1;6,1
1896;4;8;105;250;18,5;1280;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,4;4,4;5,1
1968;4;16;140;320;18,5;1315;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;6,7;4,5;5,3
1968;4;16;140;320;18,5;1310;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,2;4,8;5,7
1968;4;16;170;350;16,5;1390;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,3;4,9;6
1968;4;16;170;350;16,5;1370;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,5;4,6;5,7
1198;3;12;75;112;10,5;1035;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;8,4;4,8;6,1
1197;4;8;105;175;10;1050;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;6,3;4,2;5
1390;4;16;122;200;10;1130;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;6,8;4,6;5,4
1590;4;16;105;250;16,5;1165;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,8;3,4;3,9
1390;4;16;125;200;10;1382;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9;5,4;6,6
1798;4;16;160;250;9,6;1428;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,4;5,7;7,1
1798;4;16;160;250;9,6;1507;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;10,6;6,6;8,1
1798;4;16;160;250;9,6;1411;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;9,4;5,9;7,2
1984;4;16;200;280;9,6;1455;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,6;6,3;7,9
3580;6;24;260;350;11,4;1624;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;14,7;7,4;10,1
1598;4;16;105;250;16,5;1424;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,4;3,8;4,4
1896;4;8;105;250;18,5;1431;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,3;4,8;5,7
1968;4;16;140;320;18,5;1545;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;7,8;5,2;6,2
1968;4;16;140;320;18,5;1487;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,5;5;5,9
1968;4;16;140;320;18,5;1465;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,9;4,6;5,4
1968;4;16;170;350;16,5;1490;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,6;5,1;6
1968;4;16;170;350;16,5;1568;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;8;5,2;6,2
1968;4;16;170;350;16,5;1473;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,5;4,7;5,7
1197;4;8;105;175;10;1275;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;7,8;5,7;6,4
1197;4;8;105;175;10;1245;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,6;5,9;6,4
1390;4;16;122;200;10;1275;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,9;5,9;6,8
1798;4;16;160;250;9,6;1405;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;10,1;6,9;8
1598;4;16;105;250;16,5;1310;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,2;4,2;4,6
1968;4;16;110;250;16,5;1425;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,5;5,3;6,1
1968;4;16;110;250;16,5;1320;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,6;4,7;5,4
1968;4;16;140;320;16,5;1455;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;7,6;5,8;6,5
1968;4;16;140;320;16,5;1430;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,1;5,3;6
1968;4;16;140;320;16,5;1370;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,1;4,5;5,1
1968;4;16;170;350;16,5;1435;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;6,9;5,3;5,9
999;3;12;61;89;11,4;750;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;4,5;3,9;4,2
999;3;12;71;92;11,5;750;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;4,6;4;4,3
999;3;12;71;92;11,5;750;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;4,5;3,9;4,2
999;3;12;102;147;10;780;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;6,4;4,4;5,2
799;3;12;54;130;18;770;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;3,4;3,3;3,3
799;3;12;54;130;18;770;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;3,3;3,3;3,3
1998;4;16;155;360;16,5;1995;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;10,2;6,8;8
1998;4;16;155;360;16,5;1975;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,6;6,4;7,5
1998;4;16;155;360;16,5;1873;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;9,5;6,2;7,4
1998;4;16;175;360;16,5;1692;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,6;6,3;7,5
1998;4;16;175;360;16,5;1611;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;7,7;5,2;6,1
1998;4;16;175;360;16,5;1672;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,9;5,5;6,4
1998;4;16;175;360;16,5;1591;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,5;5,1;6
1998;4;16;200;205;12,5;1228;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;9,6;5,7;7,1
1998;4;16;200;205;12,5;1205;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;10,4;6,4;7,8
1995;4;16;150;198;10,5;1465;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;9,7;6,3;7,5
1995;4;16;150;198;10,5;1445;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;9,4;6,4;7,5
1998;4;16;147;350;16,3;1515;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,6;5,6;6,3
1498;4;16;107;142;10,1;1300;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;9,8;6,2;7,5
1498;4;16;107;142;10,1;1285;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;9,6;6,3;7,5
1994;4;16;150;196;10,2;1335;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;11,1;6,5;8,2
1994;4;16;150;196;10,2;1320;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;11,1;6,9;8,4
2457;4;16;230;320;8,4;1395;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;14,3;8,2;10,4
2457;4;16;300;407;8,2;1480;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;13,8;8,2;10,3
1994;4;16;150;196;10,2;1435;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;10,8;6,4;8
1994;4;16;150;196;10,2;1395;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;11,8;6,7;8,5
2457;4;16;167;229;10;1452;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;11,2;6,4;8,2
2457;4;16;167;229;10;1508;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;11,3;6,7;8,4
2457;4;16;167;229;10;1468;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;11,7;6,8;8,6
3630;6;24;260;350;10,5;1562;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;14,4;7,5;10
1998;4;16;150;350;16,3;1562;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;7,7;5,6;6,4
1600;4;16;114;150;10,5;1360;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;7,9;5,5;6,3
1600;4;16;114;150;10,5;1325;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;8;5,8;6,5
1995;4;16;150;196;10,5;1355;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;8,6;5,5;6,6
1995;4;16;150;196;10,5;1325;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;8,8;5,9;6,9
1995;4;16;147;350;16;1390;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;6,8;5;5,6
996;3;12;68;90;11;870;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;6,5;4,3;5,1
996;3;12;68;90;11;830;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,2;3,8;4,3
1328;4;16;85;110;9,5;1050;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;9;6,3;7,3
1328;4;16;85;110;9,5;1035;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;8,9;6;7,1
2393;4;16;178;230;10;1505;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;11,3;6,6;8,3
2393;4;16;178;230;10;1395;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;10,6;6,3;7,9
1242;4;16;94;118;11;920;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;6,1;4,4;5
1242;4;16;94;118;11;920;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,8;4,4;4,9
1586;4;16;136;160;11;1015;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,4;5,2;6,4
1329;4;16;99;128;11,5;1125;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;6,6;4,7;5,4
1598;4;16;132;160;10,7;1180;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;7,4;4,8;5,7
1598;4;16;132;160;10,7;1165;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,9;4,8;5,9
1364;4;8;90;205;16,5;1180;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,4;3,4;3,8
1998;4;16;124;310;15,8;1295;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,2;3,8;4,3
1798;4;16;99;142;13;1285;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;3,7;3,7;3,8
1598;4;16;132;160;10,7;1340;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,3;5,4;6,5
1798;4;16;147;180;10,5;1380;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;8,6;5,6;6,7
1798;4;16;147;180;10,5;1350;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,5;5,4;6,5
1987;4;16;152;196;10;1410;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;9,2;5,7;7
1987;4;16;152;196;10;1375;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;9,1;5,6;6,9
1998;4;16;126;310;15,8;1465;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;6,7;4,6;5,4
2231;4;16;150;340;15,7;1490;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7;4,7;5,5
2231;4;16;177;400;15,7;1490;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,4;5;5,9
1329;4;16;100;128;11,5;1225;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;7,2;4,7;5,6
1598;4;16;132;160;10,7;1290;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;7,3;4,6;5,6
1598;4;16;132;160;10,7;1280;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8;4,9;6
1364;4;8;90;205;16,5;1300;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,9;3,6;4,1
1998;4;16;200;205;12,5;1228;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;9,6;5,7;7,1
1998;4;16;200;205;12,5;1205;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;10,4;6,4;7,8
4608;8;32;318;460;10,2;2585;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;18;10,6;13,3
4664;8;32;288;445;10;2485;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;19;11,7;14,4
4461;8;32;272;650;16,8;2585;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;11,2;8,5;9,5
4461;8;32;286;650;16,8;2555;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;12;9,1;10,2
3956;6;24;281;385;10,4;2085;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;14,7;8,6;10,8
3956;6;24;282;387;10,4;2085;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;14,7;8,6;10,8
2982;4;16;172;410;17,9;2090;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,7;7,1;8,1
2982;4;16;190;420;15;2080;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;9,7;7,1;8,1
2982;4;16;190;420;15;2070;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;9,8;7,3;8,2
1797;4;16;99;142;13;1345;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;4;3,8;4
1798;4;16;98;163;13;1375;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;3,4;3,6;3,5
1998;4;16;124;310;15,8;1585;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;6,3;4,7;5,3
1998;4;16;124;310;15,8;1535;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;5,7;4,4;4,9
1987;4;16;152;195;10;1570;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;9,3;6;7,2
1987;4;16;152;195;10;1605;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;9,2;6,1;7,2
2231;4;16;150;340;15,7;1605;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;6,9;5;5,7
2231;4;16;150;340;15,7;1605;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;8,1;5,9;6,7
1598;4;16;132;160;10,7;1395;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,6;5,7;6,7
1798;4;16;147;180;10,5;1445;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;8,7;5,9;7
1798;4;16;147;180;10,5;1395;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;8,9;5,7;6,9
1998;4;16;126;310;15,8;1515;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,1;4,7;5,6
2231;4;16;150;340;15,7;1570;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;8,4;5,8;6,8
2231;4;16;177;400;15,7;1530;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;7,4;5,2;6
1329;4;16;99;125;11,5;1060;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;5,7;4,7;5
1329;4;16;99;125;11,5;1055;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;6,5;4,8;5,4
998;3;12;69;93;11;945;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;5,7;4,2;4,8
1329;4;16;99;125;11,5;1010;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;5,7;4,5;5
1329;4;16;99;125;11,5;1000;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;6,5;4,5;5,3
1364;4;8;90;205;17,8;1040;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;4,8;3,5;3,9
1497;4;16;75;111;13,4;1060;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;3,6;3,3;3,6
1596;4;16;150;240;10;1399;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;9,6;5,6;7,1
1596;4;16;150;240;10;1386;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;7,4;4,9;5,8
1596;4;16;180;240;10;1399;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;10,1;5,5;7,2
1596;4;16;180;240;10;1384;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;8,6;5,3;6,6
1999;4;16;203;300;10;1438;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;11,2;6,6;8,3
